participant_id,condition,item,question,text,codes
6a0b23f183c91f11588f9713,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",Understood the reliability level that the AI was at when giving the correct answer,manipulation_use
6a158948095b952dff4cf19a,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","Actyualy i gone through and recahed an ans and then asked ai, sone i went with ai other s which was contradicting i went with my ams",own_first_then_compare
5eb9da8201c8981162b0cb03,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I used AI to get correct and proper answers,UNCODED
6a018269dce40eb22c0b9026,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I just though it was alot of task to complete, keeping in mind its timed, I just thought of relying on AI after it took me long to understand the scenarios at first",full_reliance
672380a64e984ba03695602f,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",My strategy is always solving the questions and having my own answers before consulting the AI to see if we got the same answers or otherwise.,own_first_then_compare
6a18b6036aa5ef9ebce73f63,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I relied mostly on the help of the AI. It was more accurate,full_reliance
5d352f8bb02857001963539a,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",None,no_strategy
69fdced3c093b1d6f1b3b2d2,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I used a systematic approach: I read each question carefully, eliminated unlikely options, double-checked my answers before submitting, and reviewed previous responses for consistency. When unsure, I relied on logic and information provided in the task rather than guessing",unspecified_verification
69ebd19b31c8e6f5e203c471,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I gave the ai assistant all the information, then gave it the statements and questions. I did ask it to double check on one occasion.",ai_self_verify
6a1440fbc95e29c6e954c401,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I used to reread the passage before selecting an answer,verify_against_source
69ea53a90c6cacb935a68043,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I used the reliability of the AI system to rely on the AI. I tend to double-check the answers when the reliability is very low,full_reliance;manipulation_use;unspecified_verification
69f11629a735e5ddc2434cb9,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",i checked how reliable the AI was on a answer if it was low i would double check or ask more questions,unspecified_verification
66c62c2a76d4919685cd6767,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",by asking the ai to double check using a different method,ai_self_verify
6a0ee010a00d40c9212e139e,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",Have a reread to confirm,UNCODED
5bbb5e3f118c0600013c3202,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",i kept checking everything,UNCODED
6979f7df3438942e2dd5141e,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I double prompt  the AI and often ask how I can trust the answer, before relying on its decision",UNCODED
6a213d191d739202448d3b7d,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",Read the scenarios myself before checking with the AI,own_first_then_compare
69fbbd287ad72ce563b72cb7,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I just did the study judiciously.,UNCODED
57c57ea095a3ea00016e5a14,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",i mostly tried to get the ai to summarise it so it was easier to understand and figure out what answer was correct,prompt_engineering
6a1c62ade144e261ce52fc53,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",Skimming and prompting the whole information.,UNCODED
5ec96e3609117f0a67231842,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I read the answers and tried to see if they were logical,UNCODED
6a00ec1a75c6444a2a6e3d69,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I used the AI exclsuively by giving it the scenario and asking the questions. I am not good at tasks like this and could never approach these things with certainty at all.,UNCODED
677f2415a436ac59cafc20a7,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I checked the reliability of the AI to decide my confidence level,manipulation_use
6a0480dac0d46c461e741542,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I carefully read the scenario and compared the information before submitting my answers.,verify_against_source
636cc5fa559ec4d93e272972,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I tried to check my answers with AI to improve my performance.,unspecified_verification
6a185f2e5f903801a7899ddd,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","i asked the AI agent to clarify and give detail, I double checked quickly against the conditions",effort_cost_time;unspecified_verification
665ddc38a270e0c579baf993,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","for the most part I trusted the ai, if one of the statements was more subjective I questioned how it could be wrong e.g. you have to hire someone expensive; expensive is subjective they could all be expensive but because the most expensive one has not been picked the ai does not have the cultural context to make that judgement",full_reliance
6234a3d5cd2f63c705e5842d,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","After a while, I decided to rely solely on the AI - the task would have been too mentally demanding and time consuming if I were to try and check each answer",effort_cost_time;full_reliance;unspecified_verification
5edf878332e230257937edd1,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I used the reliability rating to help inform my decisions,manipulation_use
69fced1caced4f03469e3287,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I asked AI its confidence level in answering the questions. When confidence was low i asked it to look at it again,ai_self_verify;manipulation_use
6a243b3f378e1499259d8683,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I GAVE AI SPECIFIC INSTRUCTIONS ON WHAT IWANTED IT TO NOTE AND HOW TO ANSWER,UNCODED
6a03636a700eaf3d19f2809a,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I prompted the AI with the necessary information needed to give a good response and I checked the answers,unspecified_verification
5e1da370b734b411521e22ed,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I tried to pick up any obvious errors through skimming,UNCODED
61505373bc903980a66ab1e1,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",i didnt really just checked more when low reliability,manipulation_use
6a1ab9e31755a18be4c11991,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",i read back over the information,UNCODED
69f3c29f7f3969d3695109a8,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",i simply read the scenario and see if it made sense what AI is telling me,reasoning_check
656f0ce82c0ba5e95ad58a03,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I mostly used the ai to help answer the questions as it was available,UNCODED
60b932147633bf0dd446941e,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I didn't use any, just blindly followed AI",UNCODED
6a019c3cc3985370727003c9,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I checked details of what the AI was saying against what I'd read and if I seemed correct I went with the AI answer.,UNCODED
5d48ae562c8b78001a16088d,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I read the scenarios and compared AI responses to my own planning responses,own_first_then_compare
5d35c29a467d18001981d677,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I always double checked the AI's answers by requesting it to double check it's analysis's.,unspecified_verification
603b9be389c6cf7d0dd74fd1,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",i found the task difficult as I am not good at cross referencing information like this. I found myself doing it on the first couple of questions and was taking forever to try and collorate the information to get to the answer,UNCODED
6a08c850e3be322170e22d6f,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I tried to pick out the easier answers myself from the text. Anything I found too mentally challenging I relied on AI for.,effort_cost_time;full_reliance;overrode_ai;own_first_then_compare
6130c7f7d0112fa23b17079c,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I made sure to recheck the AI's answers after they gave it for most of the questions to make sure its logic was right.,UNCODED
69f332f70c69cf198ed920ee,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",i used the ai's answer as a starting point and tried to check whether it was right.,UNCODED
6a0329b483b7cb1ca6763ffe,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","After checking the AI Answers, I verified by reading the scenario again to get the answers to the questions, I also compared my  answers with the AI's reasoning for its own answers before picking an answer.",own_first_then_compare
695c0670de1faedbce882831,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I made sure to prompt it to double check using different angles and this helped it reevaluate and not jump to biases,ai_self_verify
62b44f66a16d45783569fad6,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I think I mainly relied on the AI to give me an overview, but I always tried to solve it myself too. I would then query the AI if I felt it was making nan incorrect assumption. I also deliberately made mistakes when interacting with the AI (e.g. said a statement i was sure was false was actually true) to see whether it just wanted to agree with me.",full_reliance;own_first_then_compare
5ae82944a0e4390001f090fd,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","If the AI was highly reliable then I was more open to sing the result it gave me. It was a little harder if it was low, which the led me to try and decipher the information more.",UNCODED
6a02840904eed4f800acaf95,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",Double checked information AI was using was correct,unspecified_verification
6a1ca28f39a714391ec26ae5,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I allowed the AI to calculate its answer separately from my own that I did in my head. I then examined what the AI said and how similar our answers aligned.,own_first_then_compare
69f63441f6c4dbf4138036ee,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","i tried to understand why the AI chose the answers, most answers it gave valid reasons which filled me with confidence, the answers in which it didn't provide detailed responses i checked i attempted to check it myself but ultimately still went with the AI",own_first_then_compare
6a1d926a6d8b19bb96fa8054,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",Consulted with the AI and double checked the logic,reasoning_check
609ac2fa3340da7e2c5557ee,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I tried to work out in my mind the answer. I then read and went through the AI steps to see if it made sense.,reasoning_check
6a12f8b2075822430f96d6e6,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I used the strategy of crosschecking,UNCODED
6a1d422c5cd5b69b949f3d4f,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",Come up with a response before prompting AI to ensure my position was not influenced in a biased way,UNCODED
6a1878f047ada5b4889358bc,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I would ask the question again to see if it would change its answer, I would disagree with what it said and see if they showed they made a mistake",ai_self_verify;overrode_ai
5ce031fc7f65ee001a985a6b,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","i tried to refer back to scenarios, used ai help",verify_against_source
5ca356cb72a23200160ce912,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I tried to oversee if the AI logic and  reasoning seemed correct.,reasoning_check
69fdaf9d85430102ab57d442,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I asked the AI directly the questions posed to me, and copy/pasted the scenario to give it full context. I double checked the answers occasionally at the beginning and once i felt it was reliable enough I checked less.",unspecified_verification
67139698ab79b82f8afd1e93,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",i reread severaly,UNCODED
5e909d6c5321c13abee11725,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","relied completely on AI, if it was low confidence then I double checked it against my own answers",full_reliance;own_first_then_compare
602566f8b47a130ae1d2f94b,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I used my own thoughts alongside AI, and if AI went against what I thought, I tended to just go for my gut instinct anyway. Times when I had no idea, I went with the AI answer regardless of the reliability rating etc.",manipulation_use;overrode_ai;own_first_then_compare
65bbf83dbe0f27e1a871bf48,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","Check the answer of the AI versus the reliability information, then re-read the questions",manipulation_use;unspecified_verification
5ba33d995196c600014853b6,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I tried to work out the correct answers myself, then if different to the AI asked it to double check itself.",ai_self_verify;own_first_then_compare
6a00bcb801abd80f812f7c4b,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",My aim was to paste everything into the AI the scenario and the questions and use the results as my answers. Some of them I worked out myself.,own_first_then_compare
69ee2a86be2657dd6b52f0dc,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",checked the answers,unspecified_verification
6a0de69c307d0b81b5a95bf9,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",Check answers,UNCODED
6a2409cf2b45d40f46952ea2,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I didnt check the answers i simply made sure AI had all of the information i had,unspecified_verification
63beebaa4c5884797ff00a98,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I double checked if the reliability was low,manipulation_use;unspecified_verification
69fcc5eb8c8ed4f5ace0d917,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I relied heavily on the AI.,full_reliance
6a12071b383cff537e09f28b,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","usually trying to read through the AI reply , I could quickly understand what I needed to be aware of. making sure i could mentally try and double check the answer",effort_cost_time;unspecified_verification
60d35fa71e56e17e064c2c1e,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",i double checked the statements and then the reasoning AI gave,reasoning_check
58ff31a1d10e2b000108579e,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",Awful! Awful! I need a spreadsheet to tabulate the data but I'm not allowed to switch to another tab! Can't even access a calculator! tried a pencil and paper but I realise I have no experience with this kind of task at all. I am basically just winging it here. Just reading the AI answers to check for any obvious mistakes.,prompt_engineering
6a1f0c595bd98a080100d47f,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I changed the language, and gave the question in different and questioned the answers given",UNCODED
69ea3ae0cebb94ec4126d00d,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","asking the ai to think deeply, checking its factual statements to see if theres any faults and re-reading the questions",UNCODED
69fa1661524487df9d12bcd3,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I mostly relied on the AI output. I asked it to clarify how did it reach the conclusion. I than checked if it made sense based on the scenario.,full_reliance;verify_against_source
69e6ca5cda0abb6476671ca3,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",ask the AI to verify its answwer,ai_self_verify
6a0377ab9f56f6356a06f3ec,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",i said i was confident with my answers if the AI said it was a high chance of being right,own_first_then_compare
69e7635ed757a3fa3d7ecef5,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","In a situation where the reliability was low, I double-checked the reasoning and the answer",manipulation_use;reasoning_check
69f0facfb34205fe685cfb63,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",cross referencing strategy,UNCODED
6a22c3eb4725e325fd168a95,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",none,no_strategy
6a1d90acdbc882a935904998,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",asked the ai to explain its steps and check each step,ai_self_verify
6a00de0fef1ab5f141829594,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","No notable strategies, just trying to check my own understanding as well as the AIs",UNCODED
6a0fa4d0752408b8b9e0ed8d,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I asked the AI most of the time if the statements asked were true directly.,UNCODED
6a158d6cdc77d53781df91dd,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",Used the reliability information to help improve my prompts and fact-check responses,manipulation_use;unspecified_verification
6a0f3f3bcf45b31c84254187,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I used the AI to explain its reasoning, then compared it with my own reasoning. When I was unsure, I asked follow-up questions to understand why it suggested a particular answer before making my final decision. I even had to trick it so it made sure to stick to what it was saying.",ai_self_verify;own_first_then_compare
69fef864a0d772b10f302eab,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I tried to carefully read and understand the question and frequently go back to the given information to fact-check,verify_against_source
6a05df9dcade14a5baa8434a,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",Just asking AI to check itself again in more detail.,ai_self_verify
696d0dc6c9d44fdb4020b215,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I read the reasoning frm the AI and double checked if it matched with the result it gave.,reasoning_check
63d3f928e97451dbc1c745da,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",Didn't really need to do much on this end of things kinda just took my time and analysed.,UNCODED
5b8fe19ae3a406000131f1a6,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",try to double check the information,unspecified_verification
6a1ef512fd22c5aeb0f054b9,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","Once I had identified a few mistakes from the AI, I tried to make it explain itself so that it could identify if it had made a mistake.",ai_self_verify
6048c1da4fb34916883f2e7d,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",i used the AI aanswer and verified with the reliability scale.,manipulation_use;unspecified_verification
6a0afb57417835eaa8cf978e,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I tried to break down the task into a simpler one for the ai to solve, before evaluating and cross-checking from the scenario to ensure we remained on task accurately. For some questions, I only needed the ai to check things, but others I needed to use the ai more expansively to dissect the issue.",prompt_engineering;verify_against_source
665efdf173820edd2b8d4d23,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",Just double checked and tried to catch out any contradictions in the AI.,unspecified_verification
5dfc28644b49a19583f7cc7a,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I soley relied on AI for the answers.,full_reliance
6a1e8e544ddce8244cfc707f,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I tried absorbing the information, on the first one and then i started inputting the scenario then the exercise and reading through what the ai had put while going back to teh scenario to double check information",verify_against_source
5b88022114e8c600010485b9,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I asked it to confirm its answers,ai_self_verify
6a1e93a3a409de92d38f9059,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",n/a,no_strategy
676ae3e650a28a06d8486941,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I just used the AI for everything without validating,full_reliance
6a0633e7c1fd84e5fadfe80e,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I tried reseting the AI's understanding of the questions by clearing it's dataset of the previous chat inputs adn re entering the key information,UNCODED
69f0e10237e70629b1851b6f,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","try to sanitize, expand and tabulate timelines.",prompt_engineering
69f3b206e69dd82798c52778,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",Used the AI to pick out key information and translate it into more manageable chunks.,UNCODED
6a1b22b2400fd8fa375bf6d2,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",Cross refrencing the scenarios with the answers of the AI assistant to find the correct answer.,UNCODED
66019f5e10adbe524f2a844a,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",just tried to figure it out myself but no strategies really,own_first_then_compare
6a025bd21792d1c049fa132b,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",asked AI to double check and take steps to increase its reliability,ai_self_verify;manipulation_use
56b78f11e77ebe000cbefe79,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",After the first set where I tried to do it myself I realised I would need hours to do this task so decided my best bet was to get the AI to explain the reasoning in different ways until reading along made sense of even convinced me. I asked the AI to gauge their own confidence as well especially when the hint suggested that AI generally perform badly on that question.,ai_self_verify
6a1ebce36344944543760e59,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","Because of limited time, my strategy was basically to give the question to the AI in a raw form and then check its answers for any inconsistencies. I then pressed it on potential mistakes or ideas it may not have considered.",ai_self_verify
67e8289e4c317bd8072e7c96,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I would give the AI the information I had available, rephrase the statement so it could be more easily anaylsed by the AI, then try to poke holes in its logic wherever I could. I would usually spend a lot more time with the AI on the first part of each question so it could fully understand what was being asked of it.",prompt_engineering
6a1d8a523e6779817d014374,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I asked AI to determine how confident in its answer it was, and if the confidence was less than 70% asked it to check the task",ai_self_verify
69f4765b9bfd320086f11f14,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",If I was unsure I tried to get the AI to clarify or I would manually check its reasoning but it was pretty complicated,ai_self_verify;own_first_then_compare;reasoning_check
69fd88994d71fdbe41dc06cb,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I tried to vary the questions and asked specific prompts - however towards the end I felt conscious of time.,UNCODED
6a04366fb4a4aa679e7dc1ba,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",making notes of different days/hours people could work. or key information that i needed,UNCODED
6a0f23984ca40187cbf977c3,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",Try to solve it manually by myself,own_first_then_compare
69fd091c3ac967918648e10c,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I have copied everything to chat and allowed him to work its way. I just checked general understadning and approved the answer,UNCODED
6a00c8a7e99da785c9fe6493,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",n/a,no_strategy
6a0b4fa8c69b7f8c74ef1238,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I mostly assessed the scenarios on my own then I put the exercise in the Ai, if the answer matched my own answers then I was certain of my answer",own_first_then_compare
6a0b003f6fd78e5df58d4c69,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",If the reliability was low to medium I tried to double check the answers and probe the AI's reasoning.,manipulation_use;reasoning_check
668d16ae27f1ad4461650742,ai-reliability,21.7,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I tried to calculate the answers first to come up with my own answer before checking with the AI and seeing if we agreed or not.,own_first_then_compare
612a1e54112f947dc881398a,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I noted down some pieces on information,prompt_engineering
6a023f4680391bcad5d12a8e,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",Very little as the scenarios were so complex I had to just trust whichever AI response felt most in depth and thought out.,effort_cost_time;full_reliance
5b0f27321e55760001b9a8a5,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","Tried to double check the answers given to me by AI, timings are not my strong point however",unspecified_verification
6a05af046f4fff8e7c4bf65f,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","Asked the AI, double checked myself with the text, or made the AI quote the relevant text to speed up the checking.",ai_self_verify;own_first_then_compare;verify_against_source
5c0f6121a166d700013881ec,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I looked over the information provided and made sure to double check if AI was sure or pointed out facts about the scheduling/event it might have ommited.,ai_self_verify;verify_against_source
6a14f818ca7d49f469ab3163,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I asked the questions, then evaluated both responses, any differences, i questioned to see if they would result in a different answer",manipulation_use
69f1386d8f8e9af4ec5759a7,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",i tried to get the AI to focus on specific by asking about a certain part only copying the part i thought was relevant.  I would often obtain my own answer and ask the AI if it agreed. I would then assess its reasoning.  If both AI answers were different i would question the answers.,ai_self_verify;manipulation_use;own_first_then_compare;reasoning_check
61472242d56808cc5a4c94d9,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",i read the questions and tried to mentally work them out while AI was also working on the answers also.,UNCODED
6a06ee4535f3599505bc54f6,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I read the scenarios. I read the statements. I assessed them myself. I came up with a hypothesis. I prompted the AI. I read both responses. Tested them with my hypothesis and if I doubted anything, I reread the scenario. I factored in the responses in mine and chose what I thought was the best answer.",manipulation_use;own_first_then_compare;verify_against_source
6a01ff6376140a39df37af06,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","Double checked incorrect answers. In real situation, I would use other AIs",unspecified_verification
69ee224d4896c8720f0ed466,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I compared the two and I asked for them to double-check to reach a consensus. As I had surrendered to the AI doing the heavy-lifting, I trusted their final agreement.",ai_self_verify;manipulation_use
6a0b2039dd72f88d56961a7c,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I basically just asked questions multiple times to try and gauge which answers were more consistently given,ai_self_verify;manipulation_use
603ceb8f82d6b0a88e6cb99a,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I just used the AI answers,UNCODED
69fedf9f76ae1cce5911453a,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",i just went with my gut,own_first_then_compare
6a08d7ebd6444314bbbf1112,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I asked it to give me a confidence level and I based it on that, stupidly, I trusted the response on the left since the confidence level was quite high, it wasn't until the last few questions that I decided to check both answers",ai_self_verify;manipulation_use
6601a00c30582f248a36232c,alternatives,21.4,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",Have an answer before AI provided an answer then choose the answer  that has an explanantion that best suits my onw reasoning,UNCODED
